type,label,website,hostname
ministry,Ministry of Health and Sport of France,http://www.sante-sports.gouv.fr,sante-sports.gouv.fr
parliament,departmental council of Finistère,https://www.finistere.fr,finistere.fr
parliament,departmental council of Ariège,http://www.ariege.fr/,ariege.fr
parliament,departmental council of Essonne,http://www.essonne.fr/,essonne.fr
parliament,departmental council of Corrèze,https://www.correze.fr/,correze.fr
parliament,departmental council of Guadeloupe,https://www.cg971.fr/,cg971.fr
parliament,departmental council of Nièvre,http://nievre.fr/,nievre.fr
parliament,departmental council of Haute-Savoie,https://www.hautesavoie.fr/,hautesavoie.fr
parliament,departmental council of Savoie,https://www.savoie.fr/,savoie.fr
parliament,departmental council of Pyrénées-Atlantiques,http://www.le64.fr/,le64.fr
parliament,departmental council of Vosges,http://www.vosges.fr/,vosges.fr
parliament,departmental council of Hautes-Pyrénées,https://www.hautespyrenees.fr/,hautespyrenees.fr
parliament,departmental council of Gard,http://www.gard.fr,gard.fr
parliament,departmental council of Bas-Rhin,https://www.bas-rhin.fr/,bas-rhin.fr
parliament,departmental council of Lot,https://lot.fr/,lot.fr
parliament,departmental council of Haute-Loire,http://www.hauteloire.fr/,hauteloire.fr
parliament,Assembly of French Citizens Abroad,https://www.assemblee-afe.fr/,assemblee-afe.fr
parliament,departmental council of Nord,https://lenord.fr/,lenord.fr
parliament,Regional Council of Brittany,http://www.bretagne.bzh/,bretagne.bzh
parliament,Assembly of French Guiana,https://www.ctguyane.fr/,ctguyane.fr
parliament,Aquitaine Regional Council,http://www.aquitaine.fr/,aquitaine.fr
parliament,Regional Council of Limousin,https://www.nouvelle-aquitaine.fr/,nouvelle-aquitaine.fr
parliament,general council of Gironde,https://www.gironde.fr/,gironde.fr
parliament,general council of Isère,https://www.isere.fr/,isere.fr
parliament,Nouvelle-Aquitaine Regional Council,https://www.nouvelle-aquitaine.fr/,nouvelle-aquitaine.fr
parliament,Regional Council of Basse-Normandie,https://www.normandie.fr/,normandie.fr
parliament,general council of Oise,http://www.oise.fr/,oise.fr
parliament,general council of Essonne,http://www.essonne.fr/,essonne.fr
parliament,general council of Gard,http://www.gard.fr,gard.fr
parliament,departmental council of Seine-Maritime,https://www.seinemaritime.fr/,seinemaritime.fr
parliament,general council of Seine-et-Marne,http://www.seine-et-marne.fr/,seine-et-marne.fr
parliament,general council of Loire-Atlantique,http://www.loire-atlantique.fr/,loire-atlantique.fr
parliament,general council of Seine-Saint-Denis,http://www.cg93.fr,cg93.fr
parliament,general council of Seine-Maritime,http://www.seinemaritime.net/,seinemaritime.net
parliament,general council of Pyrénées-Atlantiques,http://www.cg64.fr,cg64.fr
parliament,general council of Vosges,http://www.vosges.fr,vosges.fr
parliament,general council of Lot,http://www.lot.fr/,lot.fr
parliament,general council of Rhône,http://www.rhone.fr/,rhone.fr
parliament,general council of Doubs,http://www2.doubs.fr/index.php,www2.doubs.fr
parliament,Regional Council of Île-de-France,http://www.iledefrance.fr/,iledefrance.fr
parliament,Regional Council of Upper Normandy,http://www.hautenormandie.fr/,hautenormandie.fr
parliament,Regional Council of Provence-Alpes-Côte d'Azur,http://www.regionpaca.fr,regionpaca.fr
parliament,Regional Council of Burgundy,https://www.bourgogne-franche-comte.eu/,bourgogne-franche-comte.eu
parliament,Regional council of Réunion,https://www.regionreunion.com/,regionreunion.com
parliament,Franco-German Parliamentary Assembly,https://www.assemblee-nationale.fr/dyn/16/organes/europe-international/apfa,assemblee-nationale.fr
parliament,Franco-German Parliamentary Assembly,https://www.bundestag.de/dfpv,bundestag.de
parliament,Regional council of Bourgogne-Franche-Comté,https://www.bourgognefranchecomte.fr/,bourgognefranchecomte.fr
parliament,French Parliament,http://www.parlement.fr,parlement.fr
parliament,National Assembly,https://www.assemblee-nationale.fr/,assemblee-nationale.fr
parliament,Regional Council of Lorraine,http://www.lorraine.eu/accueil.html,lorraine.eu
constitutional_court,Conseil d'État,http://www.conseil-etat.fr,conseil-etat.fr
constitutional_court,Council of Ministers,http://www.gouvernement.fr/comptes-rendus-du-conseil-des-ministres,gouvernement.fr
constitutional_court,Government of the French Republic,https://www.info.gouv.fr,info.gouv.fr
constitutional_court,Institute of public management and economical development,https://www.economie.gouv.fr/igpde,economie.gouv.fr
constitutional_court,Jesuit Province of Francophone Western Europe,https://www.jesuites.com/,jesuites.com
constitutional_court,Piarist province of West Africa,https://www.escolapiesinstitutions.org,escolapiesinstitutions.org
constitutional_court,Institut des hautes études du ministère de l'Intérieur,https://www.ihemi.fr,ihemi.fr
constitutional_court,Executive Council of Corsica,http://www.corse.fr,corse.fr
constitutional_court,Q55469706,https://www.defense.gouv.fr/dgris,defense.gouv.fr
constitutional_court,Q104601946,https://www.police-nationale.interieur.gouv.fr/nous-decouvrir/notre-organisation/organisation/service-national-de-police-scientifique-snps,police-nationale.interieur.gouv.fr
constitutional_court,SCHAPI,http://www.vigicrues.gouv.fr,vigicrues.gouv.fr
supreme_court,Assembly of French Guiana,https://www.ctguyane.fr/,ctguyane.fr
supreme_court,Franco-German Parliamentary Assembly,https://www.assemblee-nationale.fr/dyn/16/organes/europe-international/apfa,assemblee-nationale.fr
supreme_court,Franco-German Parliamentary Assembly,https://www.bundestag.de/dfpv,bundestag.de
supreme_court,French Parliament,http://www.parlement.fr,parlement.fr
