subdomain,parent_domain,http_status,mx
aadb.pmoralg.go.tz,go.tz,Could not resolve host: aadb.pmoralg.go.tz,none
abdullahtaher.ttsa.go.tz,go.tz,Could not resolve host: abdullahtaher.ttsa.go.tz,none
accesslawchambers.sumatraccc.go.tz,go.tz,Could not resolve host: accesslawchambers.sumatraccc.go.tz,none
accounts.tafiri.go.tz,go.tz,Could not resolve host: accounts.tafiri.go.tz,none
acpcr-co-tz.sumatraccc.go.tz,go.tz,Could not resolve host: acpcr-co-tz.sumatraccc.go.tz,none
address.go.tz,go.tz,Could not resolve host: address.go.tz,none
admin.tsnapps.go.tz,go.tz,Could not resolve host: admin.tsnapps.go.tz,none
advertise.tsn.go.tz,go.tz,Could not resolve host: advertise.tsn.go.tz,none
afrienergyea.sumatraccc.go.tz,go.tz,Could not resolve host: afrienergyea.sumatraccc.go.tz,none
airevenue.airports.go.tz,go.tz,Could not resolve host: airevenue.airports.go.tz,none
airports.go.tz,go.tz,Connection timed out after 3000 milliseconds,10 mx6.eganet.go.tz.
ajirasmz.go.tz,go.tz,Resolving timed out after 3000 milliseconds,none
alerts.meteo.go.tz,go.tz,Could not resolve host: alerts.meteo.go.tz,none
ams.tpf.go.tz,go.tz,Connection timed out after 3001 milliseconds,none
apexlawchambers-co-tz.sumatraccc.go.tz,go.tz,Could not resolve host: apexlawchambers-co-tz.sumatraccc.go.tz,none
apexschools-net.sumatraccc.go.tz,go.tz,Could not resolve host: apexschools-net.sumatraccc.go.tz,none
api.necta.go.tz,go.tz,403,none
app.tira.go.tz,go.tz,Could not resolve host: app.tira.go.tz,none
apps.tira.go.tz,go.tz,200,none
aqua.buwasa.go.tz,go.tz,Failed to connect to aqua.buwasa.go.tz port 443 after 2998 ms: Could not connect to server,none
aqua.muwasa.go.tz,go.tz,Connection timed out after 3000 milliseconds,none
ards.go.tz,go.tz,Could not resolve host: ards.go.tz,none
ariuyole.go.tz,go.tz,Could not resolve host: ariuyole.go.tz,none
arusha.go.tz,go.tz,200,10 mx.gov.go.tz.
arushadistrict.go.tz,go.tz,Could not resolve host: arushadistrict.go.tz,none
asset.ewura.go.tz,go.tz,Could not resolve host: asset.ewura.go.tz,none
atmis.kilimo.go.tz,go.tz,SSL certificate problem: certificate has expired,none
auditec-co-tz.sumatraccc.go.tz,go.tz,Could not resolve host: auditec-co-tz.sumatraccc.go.tz,none
autodiscover.airports.go.tz,go.tz,Resolving timed out after 3001 milliseconds,none
autodiscover.bugandomedicalcentre.go.tz,go.tz,Could not resolve host: autodiscover.bugandomedicalcentre.go.tz,none
autodiscover.cashew.go.tz,go.tz,Could not resolve host: autodiscover.cashew.go.tz,none
autodiscover.cmsa.go.tz,go.tz,Resolving timed out after 3001 milliseconds,none
autodiscover.coasco.go.tz,go.tz,Could not resolve host: autodiscover.coasco.go.tz,none
autodiscover.dsm.go.tz,go.tz,Could not resolve host: autodiscover.dsm.go.tz,none
autodiscover.egoz.go.tz,go.tz,Could not resolve host: autodiscover.egoz.go.tz,none
autodiscover.jfc.go.tz,go.tz,Could not resolve host: autodiscover.jfc.go.tz,none
autodiscover.lakezoneinvestmentforum.go.tz,go.tz,Could not resolve host: autodiscover.lakezoneinvestmentforum.go.tz,none
autodiscover.landtenure-ltsp.go.tz,go.tz,Could not resolve host: autodiscover.landtenure-ltsp.go.tz,none
autodiscover.lvemp2.go.tz,go.tz,Could not resolve host: autodiscover.lvemp2.go.tz,none
autodiscover.mail.ncaa.go.tz,go.tz,Could not resolve host: autodiscover.mail.ncaa.go.tz,none
autodiscover.mipangoznz.go.tz,go.tz,Could not resolve host: autodiscover.mipangoznz.go.tz,none
autodiscover.mkurabita.go.tz,go.tz,Could not resolve host: autodiscover.mkurabita.go.tz,none
autodiscover.moshimc.go.tz,go.tz,Resolving timed out after 3000 milliseconds,none
autodiscover.mtwararhmt.go.tz,go.tz,Could not resolve host: autodiscover.mtwararhmt.go.tz,none
autodiscover.muwasa.go.tz,go.tz,Could not resolve host: autodiscover.muwasa.go.tz,none
autodiscover.ncaa.go.tz,go.tz,Could not resolve host: autodiscover.ncaa.go.tz,none
autodiscover.necta.go.tz,go.tz,Could not resolve host: autodiscover.necta.go.tz,none
autodiscover.ngorongorocrater.go.tz,go.tz,Could not resolve host: autodiscover.ngorongorocrater.go.tz,none
autodiscover.njombetowncouncil.go.tz,go.tz,Could not resolve host: autodiscover.njombetowncouncil.go.tz,none
autodiscover.ntlp.go.tz,go.tz,400,none
autodiscover.ocagz.go.tz,go.tz,Could not resolve host: autodiscover.ocagz.go.tz,none
autodiscover.policeforce.go.tz,go.tz,Resolving timed out after 3001 milliseconds,none
autodiscover.ppaa.go.tz,go.tz,Could not resolve host: autodiscover.ppaa.go.tz,none
autodiscover.rahco.go.tz,go.tz,Could not resolve host: autodiscover.rahco.go.tz,none
autodiscover.rita.go.tz,go.tz,Resolving timed out after 3001 milliseconds,none
