subdomain,parent_domain,http_status,mx
1akses.malaysia.gov.my,gov.my,Could not resolve host: 1akses.malaysia.gov.my,none
1aksesindex.malaysia.gov.my,gov.my,Could not resolve host: 1aksesindex.malaysia.gov.my,none
1gfmas-bw.anm.gov.my,gov.my,Could not resolve host: 1gfmas-bw.anm.gov.my,none
1gfmas-financials.anm.gov.my,gov.my,Could not resolve host: 1gfmas-financials.anm.gov.my,none
1gfmas.anm.gov.my,gov.my,Could not resolve host: 1gfmas.anm.gov.my,none
1gfmassupport.anm.gov.my,gov.my,Could not resolve host: 1gfmassupport.anm.gov.my,none
1govea.gov.my,gov.my,Could not resolve host: 1govea.gov.my,none
1govserv.1govnet.gov.my,gov.my,Could not resolve host: 1govserv.1govnet.gov.my,none
1govuc.gov.my,gov.my,Could not resolve host: 1govuc.gov.my,5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.
1mtc.gov.my,gov.my,Could not resolve host: 1mtc.gov.my,none
1nsmail.ns.gov.my,gov.my,Could not resolve host: 1nsmail.ns.gov.my,none
abs.kettha.gov.my,gov.my,Could not resolve host: abs.kettha.gov.my,none
abs.lth.gov.my,gov.my,Could not resolve host: abs.lth.gov.my,none
access.agc.gov.my,gov.my,Could not resolve host: access.agc.gov.my,none
access.kehakiman.gov.my,gov.my,Connection timed out after 3000 milliseconds,none
access.pidm.gov.my,gov.my,Could not resolve host: access.pidm.gov.my,none
access.pmo.gov.my,gov.my,Could not resolve host: access.pmo.gov.my,none
accessedge.1govuc.gov.my,gov.my,Could not resolve host: accessedge.1govuc.gov.my,none
accreditation.gov.my,gov.my,SSL certificate problem: certificate has expired,none
actix.skmm.gov.my,gov.my,Could not resolve host: actix.skmm.gov.my,none
admin.1govuc.gov.my,gov.my,Could not resolve host: admin.1govuc.gov.my,none
admin.pmo.gov.my,gov.my,Could not resolve host: admin.pmo.gov.my,none
admin.tender.gov.my,gov.my,Could not resolve host: admin.tender.gov.my,none
aduan.mmea.gov.my,gov.my,Could not resolve host: aduan.mmea.gov.my,none
aduan.skmm.gov.my,gov.my,301,none
aduansp.skmm.gov.my,gov.my,403,none
adukom.imi.gov.my,gov.my,Connection timed out after 3001 milliseconds,none
ag.mecd.gov.my,gov.my,Could not resolve host: ag.mecd.gov.my,none
agak.digital.gov.my,gov.my,Could not resolve host: agak.digital.gov.my,none
agcvmevap01.agc.gov.my,gov.my,Could not resolve host: agcvmevap01.agc.gov.my,none
agdashboard.audit.gov.my,gov.my,Connection timed out after 3000 milliseconds,none
ai.audit.gov.my,gov.my,200,none
aim.gov.my,gov.my,200,30 mail.aim.gov.my.; 10 alt01smtp.aim.gov.my.; 20 alt02smtp.aim.gov.my.
aimnet.aim.gov.my,gov.my,302,none
air.eniaga.gov.my,gov.my,Could not resolve host: air.eniaga.gov.my,none
aksisukan.rtm.gov.my,gov.my,Could not resolve host: aksisukan.rtm.gov.my,none
anjungnet.mardi.gov.my,gov.my,Could not resolve host: anjungnet.mardi.gov.my,none
anjungnet2.mardi.gov.my,gov.my,Operation timed out after 3000 milliseconds with 0 bytes received,none
anm.gov.my,gov.my,Could not resolve host: anm.gov.my,5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.
aplikasi.kpdnkk.gov.my,gov.my,Could not resolve host: aplikasi.kpdnkk.gov.my,none
aplikasi.maiwp.gov.my,gov.my,Connection timed out after 3001 milliseconds,none
aplikasi.treasury.gov.my,gov.my,Could not resolve host: aplikasi.treasury.gov.my,none
app.1mtc.gov.my,gov.my,Could not resolve host: app.1mtc.gov.my,none
app.bomba.gov.my,gov.my,Connection timed out after 3001 milliseconds,none
app.crc.gov.my,gov.my,Could not resolve host: app.crc.gov.my,none
appcenter.mampu.gov.my,gov.my,SSL certificate problem: unable to get local issuer certificate,none
apponline.skm.gov.my,gov.my,Connection timed out after 3000 milliseconds,none
apps-dev.ppa1m.gov.my,gov.my,Could not resolve host: apps-dev.ppa1m.gov.my,none
apps.halal.gov.my,gov.my,Connection timed out after 3000 milliseconds,none
apps.lpjpcs.gov.my,gov.my,200,none
apps.ppa1m.gov.my,gov.my,Could not resolve host: apps.ppa1m.gov.my,none
apps.wildlife.gov.my,gov.my,Connection timed out after 3000 milliseconds,none
apps1.jmm.gov.my,gov.my,Could not resolve host: apps1.jmm.gov.my,none
apps2.ppa1m.gov.my,gov.my,Could not resolve host: apps2.ppa1m.gov.my,none
appslyg.moh.gov.my,gov.my,Could not resolve host: appslyg.moh.gov.my,none
apr-esurvey.mida.gov.my,gov.my,Operation timed out after 3000 milliseconds with 0 bytes received,none
aps.jobsmalaysia.gov.my,gov.my,Could not resolve host: aps.jobsmalaysia.gov.my,none
arcmail.esyariah.gov.my,gov.my,Connection timed out after 3001 milliseconds,none
arkib.gov.my,gov.my,Connection timed out after 3001 milliseconds,none
arkib.pmo.gov.my,gov.my,Could not resolve host: arkib.pmo.gov.my,none
army.mod.gov.my,gov.my,SSL: no alternative certificate subject name matches target hostname 'army.mod.gov.my',none
aro.dca.gov.my,gov.my,Could not resolve host: aro.dca.gov.my,none
artikel.veterinar.gov.my,gov.my,Could not resolve host: artikel.veterinar.gov.my,none
arts.audit.gov.my,gov.my,Could not resolve host: arts.audit.gov.my,none
asa2016.rtm.gov.my,gov.my,Could not resolve host: asa2016.rtm.gov.my,none
asean2015.gov.my,gov.my,Could not resolve host: asean2015.gov.my,none
assets.rails.gov.my,gov.my,Connection timed out after 3000 milliseconds,none
