subdomain,parent_domain,http_status,mx
gacetaoficial.gob.cu,gob.cu,Could not resolve host: gacetaoficial.gob.cu,none
gestordocumental.apppmy.gob.cu,gob.cu,Could not resolve host: gestordocumental.apppmy.gob.cu,none
gibara.gob.cu,gob.cu,301,none
gob.cu,gob.cu,,none
goblh.gob.cu,gob.cu,Could not resolve host: goblh.gob.cu,none
granma.minjus.gob.cu,gob.cu,SSL certificate problem: certificate has expired,none
graylog.cas.mincex.gob.cu,gob.cu,SSL certificate problem: unable to get local issuer certificate,none
guanabacoa.gob.cu,gob.cu,301,10 pmg01.infocap.cu.; 10 pmg02.infocap.cu.
guantanamo.gob.cu,gob.cu,Could not resolve host: guantanamo.gob.cu,10 mx.guantanamo.gob.cu.
habana500.gob.cu,gob.cu,SSL: no alternative certificate subject name matches target hostname 'habana500.gob.cu',none
habanadeleste.gob.cu,gob.cu,Could not resolve host: habanadeleste.gob.cu,none
habanavieja.gob.cu,gob.cu,301,none
holguin.gob.cu,gob.cu,301,10 mx.holguin.gob.cu.
icrt.gob.cu,gob.cu,SSL: no alternative certificate subject name matches target hostname 'icrt.gob.cu',0 a.mta.icrt.cu.
imap.inass.gob.cu,gob.cu,Connection timed out after 3000 milliseconds,dig error
inrmail.inass.gob.cu,gob.cu,Connection timed out after 3000 milliseconds,none
jabber.inder.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,none
jabber.onat.gob.cu,gob.cu,Resolving timed out after 3001 milliseconds,10 mail.onat.gob.cu.
jatibonico.gob.cu,gob.cu,301,10 mx.jatibonico.gob.cu.
jitsi.mincex.gob.cu,gob.cu,Could not resolve host: jitsi.mincex.gob.cu,none
jobabo.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,none
lahabana.gob.cu,gob.cu,301,10 pmg01.infocap.cu.; 10 pmg02.infocap.cu.
lajas.gob.cu,gob.cu,Could not resolve host: lajas.gob.cu,10 mx.lajas.gob.cu.
lalisa.gob.cu,gob.cu,301,none
lasierpe.gob.cu,gob.cu,301,10 mx.lasierpe.gob.cu.
lastunas.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,none
legaliza.minrex.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,none
lisan.msp.gob.cu,gob.cu,Could not resolve host: lisan.msp.gob.cu,none
mail-server.onat.gob.cu,gob.cu,Resolving timed out after 3001 milliseconds,10 mail.onat.gob.cu.
mail.goblh.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,none
mail.onat.gob.cu,gob.cu,Resolving timed out after 3001 milliseconds,none
majagua.gob.cu,gob.cu,301,none
majibacoa.gob.cu,gob.cu,301,10 mx.majibacoa.gob.cu.
manati.gob.cu,gob.cu,301,none
marianao.gob.cu,gob.cu,301,none
matanceros.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,none
mayari.gob.cu,gob.cu,Could not resolve host: mayari.gob.cu,none
mayaweb.gob.cu,gob.cu,Could not resolve host: mayaweb.gob.cu,10 mx.mayaweb.gob.cu.
mep.gob.cu,gob.cu,Could not resolve host: mep.gob.cu,none
miguantanamo.gob.cu,gob.cu,301,10 mx.miguantanamo.gob.cu.
minag.gob.cu,gob.cu,301,none
mincin.gob.cu,gob.cu,Resolving timed out after 3001 milliseconds,dig error
mincult.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,none
mined.gob.cu,gob.cu,Resolving timed out after 3000 milliseconds,none
minint.gob.cu,gob.cu,Could not resolve host: minint.gob.cu,none
ministeriodecultura.gob.cu,gob.cu,Connection timed out after 3000 milliseconds,dig error
minjus.gob.cu,gob.cu,Could not resolve host: minjus.gob.cu,none
minrex.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,10 mail.minrex.gob.cu.
mintur.gob.cu,gob.cu,SSL certificate problem: unable to get local issuer certificate,none
misantaclara.gob.cu,gob.cu,Connection timed out after 3000 milliseconds,10 mx.misantaclara.gob.cu.
misiones.minrex.gob.cu,gob.cu,SSL certificate problem: certificate has expired,none
moa.gob.cu,gob.cu,Operation timed out after 3000 milliseconds with 0 bytes received,none
monitoreo.tsp.gob.cu,gob.cu,Connection timed out after 3000 milliseconds,none
nube.hidro.gob.cu,gob.cu,SSL: no alternative certificate subject name matches target hostname 'nube.hidro.gob.cu',none
nube.vc.hidro.gob.cu,gob.cu,Could not resolve host: nube.vc.hidro.gob.cu,none
nubeonat.onat.gob.cu,gob.cu,Resolving timed out after 3000 milliseconds,dig error
nuestroremedios.gob.cu,gob.cu,Could not resolve host: nuestroremedios.gob.cu,none
ods.mep.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,none
onat-meet.onat.gob.cu,gob.cu,Resolving timed out after 3000 milliseconds,none
onat-root.onat.gob.cu,gob.cu,Resolving timed out after 3000 milliseconds,none
onfet.mitrans.gob.cu,gob.cu,Connection timed out after 3000 milliseconds,none
osri.gob.cu,gob.cu,Could not resolve host: osri.gob.cu,none
otro.mined.gob.cu,gob.cu,Resolving timed out after 3002 milliseconds,dig error
owncloud.grm.hidro.gob.cu,gob.cu,Could not resolve host: owncloud.grm.hidro.gob.cu,none
padit.mep.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,none
palmasoriano.gob.cu,gob.cu,Could not resolve host: palmasoriano.gob.cu,none
palmira.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,none
playa.gob.cu,gob.cu,301,none
plaza.gob.cu,gob.cu,301,none
pop3.inass.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,none
portuspatris.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,10 mx.portuspatris.gob.cu.
praeco.tsp.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,none
preger.mitrans.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,none
presidencia.gob.cu,gob.cu,SSL: no alternative certificate subject name matches target hostname 'presidencia.gob.cu',10 mx30.presidencia.gob.cu.; 20 mx10.presidencia.gob.cu.
progem.tsp.gob.cu,gob.cu,Connection timed out after 3000 milliseconds,none
proxy.tsp.gob.cu,gob.cu,Could not resolve host: proxy.tsp.gob.cu,none
proxycentos.tsp.gob.cu,gob.cu,Could not resolve host: proxycentos.tsp.gob.cu,none
redisla.gob.cu,gob.cu,Could not resolve host: redisla.gob.cu,none
redpinar.gob.cu,gob.cu,301,none
regla.gob.cu,gob.cu,301,none
repocentos.tsp.gob.cu,gob.cu,Connection timed out after 3000 milliseconds,none
repoubuntu.tsp.gob.cu,gob.cu,Connection timed out after 3000 milliseconds,none
repxos.tsp.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,none
riocauto.gob.cu,gob.cu,301,none
rmail.mtss.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,none
rodas.gob.cu,gob.cu,Could not resolve host: rodas.gob.cu,none
rsgia.hidro.gob.cu,gob.cu,503,none
saguadetanamo.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,10 mx.saguadetanamo.gob.cu.
salud.msp.gob.cu,gob.cu,Could not resolve host: salud.msp.gob.cu,none
sanluis.gob.cu,gob.cu,Could not resolve host: sanluis.gob.cu,none
sanmigueldelpadron.gob.cu,gob.cu,301,10 pmg01.infocap.cu.; 10 pmg02.infocap.cu.
santiago.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,none
segundofrente.gob.cu,gob.cu,Could not resolve host: segundofrente.gob.cu,none
sgia.hidro.gob.cu,gob.cu,200,none
smtp.inass.gob.cu,gob.cu,Could not resolve host: smtp.inass.gob.cu,none
somoscifuentes.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,none
somosencrucijada.gob.cu,gob.cu,Could not resolve host: somosencrucijada.gob.cu,none
somosmanicaragua.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,10 mx.somosmanicaragua.gob.cu.
sonat1.onat.gob.cu,gob.cu,403,none
songolamaya.gob.cu,gob.cu,Could not resolve host: songolamaya.gob.cu,none
soycamajuani.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,none
soyvillaclara.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,none
taguasco.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,10 mx.taguasco.gob.cu.
test2.mep.gob.cu,gob.cu,Could not resolve host: test2.mep.gob.cu,none
test5.mep.gob.cu,gob.cu,Could not resolve host: test5.mep.gob.cu,none
tl.apppmy.gob.cu,gob.cu,Could not resolve host: tl.apppmy.gob.cu,none
tramites.mined.gob.cu,gob.cu,Resolving timed out after 3001 milliseconds,none
tratadosinternos.minrex.gob.cu,gob.cu,SSL: no alternative certificate subject name matches target hostname 'tratadosinternos.minrex.gob.cu',none
trinidad.gob.cu,gob.cu,Operation timed out after 3000 milliseconds with 0 bytes received,10 mx.trinidad.gob.cu.
tsp.gob.cu,gob.cu,Failed to connect to tsp.gob.cu port 443 after 542 ms: Could not connect to server,none
tspproxy.tsp.gob.cu,gob.cu,Could not resolve host: tspproxy.tsp.gob.cu,none
tunabrava.gob.cu,gob.cu,Operation timed out after 3000 milliseconds with 0 bytes received,10 mx.tunabrava.gob.cu.
turn.tsp.gob.cu,gob.cu,Could not resolve host: turn.tsp.gob.cu,none
turnvoxes.minjus.gob.cu,gob.cu,Could not resolve host: turnvoxes.minjus.gob.cu,none
vcon.mtss.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,none
vialidad.mitrans.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,none
video.grm.hidro.gob.cu,gob.cu,Could not resolve host: video.grm.hidro.gob.cu,none
videochat.tsp.gob.cu,gob.cu,Could not resolve host: videochat.tsp.gob.cu,none
videoconf.minrex.gob.cu,gob.cu,Could not resolve host: videoconf.minrex.gob.cu,none
videoconf.vc.hidro.gob.cu,gob.cu,Could not resolve host: videoconf.vc.hidro.gob.cu,none
videoconferencia.ipf.gob.cu,gob.cu,Could not resolve host: videoconferencia.ipf.gob.cu,dig error
videoconferencia.mintur.gob.cu,gob.cu,Could not resolve host: videoconferencia.mintur.gob.cu,none
voip.tsp.gob.cu,gob.cu,Could not resolve host: voip.tsp.gob.cu,none
vuceregulaciones-admin.mincex.gob.cu,gob.cu,Could not resolve host: vuceregulaciones-admin.mincex.gob.cu,none
vuceregulaciones.mincex.gob.cu,gob.cu,SSL certificate problem: unable to get local issuer certificate,none
vuinex.mincex.gob.cu,gob.cu,Could not resolve host: vuinex.mincex.gob.cu,none
webmail.apppmy.gob.cu,gob.cu,Could not resolve host: webmail.apppmy.gob.cu,dig error
webmail.ca.hidro.gob.cu,gob.cu,Could not resolve host: webmail.ca.hidro.gob.cu,none
webmail.goblh.gob.cu,gob.cu,Could not resolve host: webmail.goblh.gob.cu,none
webmail.grm.hidro.gob.cu,gob.cu,Could not resolve host: webmail.grm.hidro.gob.cu,none
webmail.inder.gob.cu,gob.cu,200,none
www.2.tsp.gob.cu,gob.cu,Could not resolve host: www.2.tsp.gob.cu,none
www.500.ch.gob.cu,gob.cu,Could not resolve host: www.500.ch.gob.cu,none
www.abreus.gob.cu,gob.cu,Could not resolve host: www.abreus.gob.cu,none
www.aduana.gob.cu,gob.cu,Could not resolve host: www.aduana.gob.cu,none
www.aguadadepasajeros.gob.cu,gob.cu,Operation timed out after 3000 milliseconds with 0 bytes received,none
www.amppcmg.gob.cu,gob.cu,Could not resolve host: www.amppcmg.gob.cu,none
www.arroyonaranjo.gob.cu,gob.cu,302,none
www.artemisa.gob.cu,gob.cu,Operation timed out after 3000 milliseconds with 0 bytes received,none
www.banes.gob.cu,gob.cu,429,none
www.bc.gob.cu,gob.cu,200,none
www.boyeros.gob.cu,gob.cu,Could not resolve host: www.boyeros.gob.cu,none
www.buenaventura.gob.cu,gob.cu,429,none
www.bueyarriba.gob.cu,gob.cu,429,none
www.cabaiguan.gob.cu,gob.cu,Could not resolve host: www.cabaiguan.gob.cu,none
www.caimanera.gob.cu,gob.cu,429,none
www.camaguey.gob.cu,gob.cu,Operation timed out after 3001 milliseconds with 0 bytes received,none
www.cayomambi.gob.cu,gob.cu,429,none
www.centrohabana.gob.cu,gob.cu,302,none
www.cerro.gob.cu,gob.cu,Could not resolve host: www.cerro.gob.cu,none
www.chaparra.gob.cu,gob.cu,Could not resolve host: www.chaparra.gob.cu,none
www.ciegodeavila.gob.cu,gob.cu,Connection timed out after 3000 milliseconds,none
www.cienfuegos.gob.cu,gob.cu,Operation timed out after 3000 milliseconds with 0 bytes received,none
www.cienfueguero.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,none
www.citmacam.gob.cu,gob.cu,200,none
www.citmahol.gob.cu,gob.cu,Could not resolve host: www.citmahol.gob.cu,none
www.citmamatanzas.gob.cu,gob.cu,Could not resolve host: www.citmamatanzas.gob.cu,none
www.ciudadprimada.gob.cu,gob.cu,429,none
www.contraloria.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,none
www.cotorro.gob.cu,gob.cu,Could not resolve host: www.cotorro.gob.cu,none
www.cruces.gob.cu,gob.cu,429,none
www.cumanayagua.gob.cu,gob.cu,Operation timed out after 3001 milliseconds with 0 bytes received,none
www.degranma.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,none
www.diezdeoctubre.gob.cu,gob.cu,302,none
www.espirituano.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,none
www.fgr.gob.cu,gob.cu,Recv failure: Connexion ré-initialisée par le correspondant,none
www.fomento.gob.cu,gob.cu,Could not resolve host: www.fomento.gob.cu,none
www.foroempresarial.mincex.gob.cu,gob.cu,Could not resolve host: www.foroempresarial.mincex.gob.cu,none
www.gacetaoficial.gob.cu,gob.cu,403,none
www.gibara.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,none
www.grm.hidro.gob.cu,gob.cu,Could not resolve host: www.grm.hidro.gob.cu,none
www.guanabacoa.gob.cu,gob.cu,302,none
www.guantanamo.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,none
www.habana500.gob.cu,gob.cu,SSL: no alternative certificate subject name matches target hostname 'www.habana500.gob.cu',none
www.habanadeleste.gob.cu,gob.cu,302,none
www.habanavieja.gob.cu,gob.cu,302,none
www.hidro.gob.cu,gob.cu,301,none
www.holguin.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,none
www.icrt.gob.cu,gob.cu,Could not resolve host: www.icrt.gob.cu,none
www.jatibonico.gob.cu,gob.cu,Could not resolve host: www.jatibonico.gob.cu,none
www.jobabo.gob.cu,gob.cu,Could not resolve host: www.jobabo.gob.cu,none
www.lahabana.gob.cu,gob.cu,200,none
www.lajas.gob.cu,gob.cu,Operation timed out after 3000 milliseconds with 0 bytes received,none
www.lalisa.gob.cu,gob.cu,Could not resolve host: www.lalisa.gob.cu,none
www.lasierpe.gob.cu,gob.cu,429,none
www.lastunas.gob.cu,gob.cu,429,none
www.majagua.gob.cu,gob.cu,429,none
www.majibacoa.gob.cu,gob.cu,Could not resolve host: www.majibacoa.gob.cu,none
www.manati.gob.cu,gob.cu,429,none
www.marianao.gob.cu,gob.cu,302,none
www.matanceros.gob.cu,gob.cu,429,none
www.mayari.gob.cu,gob.cu,429,none
www.mayaweb.gob.cu,gob.cu,Could not resolve host: www.mayaweb.gob.cu,none
www.mep.gob.cu,gob.cu,301,none
www.mes.gob.cu,gob.cu,Resolving timed out after 3001 milliseconds,none
www.micons.gob.cu,gob.cu,403,none
www.miguantanamo.gob.cu,gob.cu,Could not resolve host: www.miguantanamo.gob.cu,none
www.minag.gob.cu,gob.cu,200,none
www.mincex.gob.cu,gob.cu,Could not resolve host: www.mincex.gob.cu,10 mx1.procuba.cu.
www.mincin.gob.cu,gob.cu,301,none
www.mincom.gob.cu,gob.cu,403,none
www.mincult.gob.cu,gob.cu,Could not resolve host: www.mincult.gob.cu,dig error
www.mindus.gob.cu,gob.cu,301,none
www.mined.gob.cu,gob.cu,Could not resolve host: www.mined.gob.cu,dig error
www.minem.gob.cu,gob.cu,200,none
www.minfar.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,none
www.ministeriodecultura.gob.cu,gob.cu,Could not resolve host: www.ministeriodecultura.gob.cu,none
www.minjus.gob.cu,gob.cu,301,none
www.minrex.gob.cu,gob.cu,Could not resolve host: www.minrex.gob.cu,none
www.mintur.gob.cu,gob.cu,SSL certificate problem: unable to get local issuer certificate,none
www.misantaclara.gob.cu,gob.cu,Could not resolve host: www.misantaclara.gob.cu,none
www.mitrans.gob.cu,gob.cu,Could not resolve host: www.mitrans.gob.cu,20 mx2.mitrans.gob.cu.; 10 mx1.mitrans.gob.cu.
www.moa.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,none
www.nuestroremedios.gob.cu,gob.cu,Could not resolve host: www.nuestroremedios.gob.cu,none
www.onfet.mitrans.gob.cu,gob.cu,Could not resolve host: www.onfet.mitrans.gob.cu,10 mx1.mitrans.gob.cu.; 20 mx2.mitrans.gob.cu.
www.osri.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,none
www.palmasoriano.gob.cu,gob.cu,Could not resolve host: www.palmasoriano.gob.cu,none
www.palmira.gob.cu,gob.cu,Could not resolve host: www.palmira.gob.cu,none
www.playa.gob.cu,gob.cu,302,none
www.plaza.gob.cu,gob.cu,302,none
www.portuspatris.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,none
www.preger.mitrans.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,none
www.redisla.gob.cu,gob.cu,Operation timed out after 3000 milliseconds with 0 bytes received,none
www.redpinar.gob.cu,gob.cu,Could not resolve host: www.redpinar.gob.cu,none
www.regla.gob.cu,gob.cu,302,none
www.riocauto.gob.cu,gob.cu,Connection timed out after 3000 milliseconds,none
www.rodas.gob.cu,gob.cu,Could not resolve host: www.rodas.gob.cu,none
www.saguadetanamo.gob.cu,gob.cu,Connection timed out after 3000 milliseconds,none
www.sanluis.gob.cu,gob.cu,Could not resolve host: www.sanluis.gob.cu,none
www.sanmigueldelpadron.gob.cu,gob.cu,302,none
www.santiago.gob.cu,gob.cu,Connection timed out after 3000 milliseconds,none
www.segundofrente.gob.cu,gob.cu,Could not resolve host: www.segundofrente.gob.cu,none
www.somoscifuentes.gob.cu,gob.cu,Operation timed out after 3000 milliseconds with 0 bytes received,none
www.somosencrucijada.gob.cu,gob.cu,Could not resolve host: www.somosencrucijada.gob.cu,none
www.somosmanicaragua.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,none
www.songolamaya.gob.cu,gob.cu,Could not resolve host: www.songolamaya.gob.cu,none
www.soycamajuani.gob.cu,gob.cu,Connection timed out after 3001 milliseconds,none
www.soyvillaclara.gob.cu,gob.cu,Could not resolve host: www.soyvillaclara.gob.cu,none
www.taguasco.gob.cu,gob.cu,429,none
www.test.bc.gob.cu,gob.cu,Could not resolve host: www.test.bc.gob.cu,0 correo.bc.gob.cu.
www.trinidad.gob.cu,gob.cu,Operation timed out after 3002 milliseconds with 0 bytes received,none
www.tsp.gob.cu,gob.cu,Could not resolve host: www.tsp.gob.cu,none
www.tunabrava.gob.cu,gob.cu,Connection timed out after 3002 milliseconds,none
www.vialidad.mitrans.gob.cu,gob.cu,Could not resolve host: www.vialidad.mitrans.gob.cu,none
www.yaguajay.gob.cu,gob.cu,429,none
www.yateras.gob.cu,gob.cu,429,none
www.yayabo.gob.cu,gob.cu,429,none
www2.minem.gob.cu,gob.cu,Could not resolve host: www2.minem.gob.cu,10 libra1.minem.gob.cu.; 10 virgo1.minem.gob.cu.; 10 venus1.minem.gob.cu.
xejel.tsp.gob.cu,gob.cu,Could not resolve host: xejel.tsp.gob.cu,none
xejelprueba.tsp.gob.cu,gob.cu,Could not resolve host: xejelprueba.tsp.gob.cu,none
yaguajay.gob.cu,gob.cu,301,10 mx.yaguajay.gob.cu.
yateras.gob.cu,gob.cu,301,10 mx.yateras.gob.cu.
yayabo.gob.cu,gob.cu,301,none
