subdomain,http_status,mx
api.dv.u.ae,401,20 smartmail2.fednet.gov.ae.; 10 smartmail1.fednet.gov.ae.
assets.u.ae,404,none
iapisbox.dv.u.ae,401,none
ipapisbox.dv.u.ae,401,none
isboxuaeverify.dv.u.ae,405,none
papi.dv.u.ae,Connection timed out after 3001 milliseconds,none
qauaeverify.dv.u.ae,200,none
stageuaeverify.dv.u.ae,405,none
u.ae,Connection timed out after 3001 milliseconds,none
www.api.dv.u.ae,Could not resolve host: www.api.dv.u.ae,none
www.iapisbox.dv.u.ae,Could not resolve host: www.iapisbox.dv.u.ae,none
www.ipapisbox.dv.u.ae,Could not resolve host: www.ipapisbox.dv.u.ae,none
www.isboxuaeverify.dv.u.ae,Could not resolve host: www.isboxuaeverify.dv.u.ae,none
www.papi.dv.u.ae,Could not resolve host: www.papi.dv.u.ae,none
www.qauaeverify.dv.u.ae,Could not resolve host: www.qauaeverify.dv.u.ae,none
www.stageuaeverify.dv.u.ae,Could not resolve host: www.stageuaeverify.dv.u.ae,none
www.u.ae,SSL certificate problem: certificate has expired,none
